관측연월,westsea_anomaly,eastsea_anomaly,eastchina_anomaly,eastasia_anomaly,global_anomaly,eastsea,산불발생일시,burned_time,burned_area,mungyeong_temp,문경최고기온(℃),문경최저기온(℃)
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-22,111,0.03,-3,1.3,-5.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-22,136,0.1,-3,1.3,-5.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-22,284,0.23,-3,1.3,-5.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,63,0.15,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,25,0.01,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,124,0.1,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,148,0.3,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,100,0.3,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.4,2022-02-21,195,0.3,-1.8,4.4,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-20,253,0.96,-4.3,0.1,-7.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-20,88,0.1,-4.3,0.1,-7.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-20,121,0.01,-4.3,0.1,-7.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-20,61,0.07,-4.3,0.1,-7.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-20,100,0.03,-4.3,0.1,-7.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,205,0.3,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,66,0.03,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,118,0.1,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,74,0.1,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,225,0.2,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.6,2022-02-19,82,0.01,-0.2,3.9,-4.5
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-18,1174,0.3,-3.4,4.8,-12.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-18,60,0.05,-3.4,4.8,-12.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-18,127,0.09,-3.4,4.8,-12.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-18,88,0.16,-3.4,4.8,-12.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-16,109,0.01,-6.1,-2.7,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-16,447,0.2,-6.1,-2.7,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-16,78,0.06,-6.1,-2.7,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-16,120,0.67,-6.1,-2.7,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-16,158,0.15,-6.1,-2.7,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-15,87,0.03,-3.2,0.3,-6.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-15,155,0.5,-3.2,0.3,-6.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-15,566,8.53,-3.2,0.3,-6.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-15,94,1.5,-3.2,0.3,-6.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.3,2022-02-15,3779,405.69,-3.2,0.3,-6.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,12,2022-02-14,138,0.1,3.6,11.1,-2.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,12,2022-02-14,113,0.5,3.6,11.1,-2.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,12,2022-02-14,130,0.4,3.6,11.1,-2.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,12,2022-02-14,141,0.3,3.6,11.1,-2.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,77,0.5,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,10,0.03,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,52,0.03,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,178,0.02,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,45,0.01,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11.5,2022-02-13,95,0.05,3.4,10,-1.4
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,104,0.17,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,112,0.2,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,141,0.4,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,112,0.1,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,135,0.24,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,48,0.03,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,97,0.01,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,100,0.1,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,108,1.47,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,151,0.5,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-12,282,1.8,4.1,11.1,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,48,0.06,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,112,0.12,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,47,0.1,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,92,0.06,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,65,0.5,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,50,0.06,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-11,67,0.04,2.8,9.7,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,1308,1.6,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,81,0.04,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,558,12.4,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,109,0.06,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,53,0.01,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-10,371,1.37,3.1,8.4,-1.2
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-09,93,0.05,-0.2,7.3,-8.8
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-08,58,0.3,-0.3,5.7,-5.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.3,2022-02-08,251,0.5,-0.3,5.7,-5.6
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10,2022-02-07,241,1.15,-2,1.8,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10,2022-02-07,350,0.39,-2,1.8,-8.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-06,52,0.15,-2.5,2.8,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-06,137,1.03,-2.5,2.8,-8.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-05,245,0.69,-5.7,-1.5,-8.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-05,82,0.07,-5.7,-1.5,-8.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.5,2022-02-05,345,0.9,-5.7,-1.5,-8.9
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-04,62,0.03,-3.1,0.6,-6.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-04,117,0.1,-3.1,0.6,-6.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,11,2022-02-04,113,0.9,-3.1,0.6,-6.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.9,2022-02-03,64,0.2,-1.7,2.6,-5.1
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-02,250,0.1,-1.7,2,-4.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-01,118,0.1,-0.5,0.9,-2.7
202202,0.149486,0.10273,0.115077,0.077755,0.062594,10.7,2022-02-01,497,2.5,-0.5,0.9,-2.7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,269,0.3,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,210,0.2,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,33,0.01,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,161,0.01,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,55,0.01,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,55,0.01,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.6,2022-01-31,202,0.02,,,
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.7,2022-01-30,40,0.01,-1.7,4.2,-7.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.7,2022-01-30,122,0.1,-1.7,4.2,-7.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.7,2022-01-30,41,0.01,-1.7,4.2,-7.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.7,2022-01-30,120,0.07,-1.7,4.2,-7.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.7,2022-01-30,279,0.1,-1.7,4.2,-7.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.8,2022-01-29,222,0.5,-1.9,3.2,-6.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,10.8,2022-01-29,138,0.01,-1.9,3.2,-6.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-28,73,0.4,-0.7,4.3,-4.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-28,207,0.31,-0.7,4.3,-4.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-28,280,4.4,-0.7,4.3,-4.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-28,191,1.45,-0.7,4.3,-4.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-28,336,0.94,-0.7,4.3,-4.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-27,110,0.3,1,6.8,-4.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-27,28,0.02,1,6.8,-4.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-27,125,0.3,1,6.8,-4.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-26,76,0.03,1.9,6.4,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-26,39,0.01,1.9,6.4,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-26,110,0.1,1.9,6.4,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-25,114,0.1,0.9,2.5,-0.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-25,29,0.05,0.9,2.5,-0.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-24,125,0.02,3.1,6.4,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.5,2022-01-24,98,0.2,3.1,6.4,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-23,177,0.6,4.7,11.8,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-23,64,0.03,4.7,11.8,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-23,37,0.01,4.7,11.8,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.9,2022-01-23,98,0.05,4.7,11.8,-0.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.6,2022-01-20,222,0.33,-2.7,3.6,-8.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-19,895,0.02,-3.4,2.1,-9.4
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-19,332,3,-3.4,2.1,-9.4
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-19,79,0.19,-3.4,2.1,-9.4
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-19,86,0.2,-3.4,2.1,-9.4
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.7,2022-01-19,392,1.2,-3.4,2.1,-9.4
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.8,2022-01-18,42,0.01,-4.9,0.5,-10
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.8,2022-01-18,104,0.02,-4.9,0.5,-10
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.8,2022-01-17,35,0.02,-3.5,1.1,-7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,11.8,2022-01-17,49,0.01,-3.5,1.1,-7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.6,2022-01-16,64,0.1,0.3,3.4,-5.3
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.6,2022-01-16,44,0.04,0.3,3.4,-5.3
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.6,2022-01-16,265,2.5,0.3,3.4,-5.3
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.5,2022-01-15,34,0.02,0.1,6.6,-7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.5,2022-01-15,33,0.01,0.1,6.6,-7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.6,2022-01-14,250,0.3,-3.9,2,-8.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.6,2022-01-14,133,0.2,-3.9,2,-8.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.2,2022-01-13,113,0.01,-5.2,-2,-7.9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12,2022-01-12,113,0.05,-6.2,-1.9,-10.7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12,2022-01-12,62,0.05,-6.2,-1.9,-10.7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12,2022-01-12,95,0.15,-6.2,-1.9,-10.7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12,2022-01-12,61,0.1,-6.2,-1.9,-10.7
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,1159,5.5,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,1229,14.1,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,409,0.26,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,135,1.1,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,164,0.02,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,96,0.03,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.9,2022-01-10,71,0.01,0.7,7.5,-6.1
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.3,2022-01-09,75,0.5,2.6,7.1,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.3,2022-01-09,91,0.04,2.6,7.1,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.3,2022-01-09,123,0.06,2.6,7.1,-2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.2,2022-01-08,85,0.1,1.7,6.1,-5.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.2,2022-01-08,58,0.05,1.7,6.1,-5.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.2,2022-01-08,87,0.1,1.7,6.1,-5.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.2,2022-01-08,105,0.1,1.7,6.1,-5.6
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.7,2022-01-07,212,0.1,-1.7,7.2,-9.2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.7,2022-01-07,134,0.1,-1.7,7.2,-9.2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,12.7,2022-01-07,11,0.16,-1.7,7.2,-9.2
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.1,2022-01-06,49,0.01,0.2,5.7,-4.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.1,2022-01-06,102,0.01,0.2,5.7,-4.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.1,2022-01-06,113,0.15,0.2,5.7,-4.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.1,2022-01-06,166,0.5,0.2,5.7,-4.5
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,148,0.01,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,41,0.01,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,53,0.01,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,119,0.9,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,205,0.5,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,174,0.2,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.5,2022-01-04,56,0.05,0.8,4.7,-2.8
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13,2022-01-03,179,0.08,-1.5,2.6,-8.3
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13,2022-01-03,174,0.8,-1.5,2.6,-8.3
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.4,2022-01-02,141,0.1,-1.7,5.4,-9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13.4,2022-01-02,272,0.2,-1.7,5.4,-9
202201,0.10078,0.055556,0.079729,0.059273,0.060438,13,2022-01-01,186,0.3,-4.3,2.3,-9.6
